Player Name,Instant Price,Rating,Club,Position,Nation,League,Skills,Weak Foot,Preferred Foot,Height,Weight,Revision,Defensive Workrate,Attacking Workrate,Added On,Origin,Games PS4,Games Xbox 1,Total Games,Goals Avr. PS4,Goals Avr. Xbox 1,Assists Avr. PS4,Assists Avr. Xbox 1,Yellow Avr. PS4,Yellow Avr. Xbox 1,Red Avr. PS4,Red Avr. Xbox 1,Date of Birth
Cambon,250,72,Le Havre AC,CB,France,Domino's Ligue 2,2 ,3 ,Right ,184,76 ,Normal,Med,Med,2016-09-21,N\A,390,277,667,0.02,0.02,0.03,0.06,0.09,0.1,0.01,0.03,20-09-1986
Ward,8000,72,Burnley,LB,Republic of Ireland,Premier League,3 ,5 ,Left ,184,82 ,Normal,Med,High,2016-09-21,N\A,"2,413","2,290",4703,0.02,0.02,0.04,0.03,0.05,0.07,0.01,0.01,20-08-1985
Molinero,350,72,Getafe CF,RB,Spain,Liga Adelante,2 ,2 ,Right ,175,72 ,Normal,Med,Med,2016-09-21,N\A,358,259,617,0.02,0.02,0.05,0.02,0.05,0.04,0.01,0.02,26-07-1985
Bukharov,400,72,FC Rostov,ST,Russia,Russian League,3 ,2 ,Right ,193,90 ,Normal,Low,Med,2016-09-21,N\A,66,40,106,0.38,0.4,0.26,0.28,0.05,0.03,0,0,12-03-1985
Pugh,2100,72,Bournemouth,LM,England,Premier League,4 ,4 ,Right ,180,72 ,Normal,Med,High,2016-09-21,N\A,278,289,567,0.11,0.06,0.16,0.17,0.03,0.04,0,0,02-04-1987
Fayzulin,650,72,Zenit,CDM,Russia,Russian League,3 ,4 ,Right ,176,72 ,Normal,Med,Med,2016-09-21,N\A,36,44,80,0.08,0.09,0.17,0.14,0,0.07,0,0.02,22-04-1986
Marquinhos Paraná,4300,72,Ventforet Kofu,CDM,Brazil,Meiji Yasuda J1,3 ,4 ,Right ,172,72 ,Normal,Med,Med,2016-09-21,N\A,130,67,197,0.05,0.08,0.08,0.1,0.07,0.05,0,0,20-07-1977
Ustari,650,72,Atlas,GK,Argentina,LIGA Bancomer MX,1 ,3 ,Right ,184,82 ,Normal,Med,Med,2016-09-21,N\A,280,172,452,0.03,0,0.01,0.01,0,0,0,0,03-07-1986
Vukcevic,1000,72,Chaves,RW,Montenegro,LIGA NOS,4 ,3 ,Left ,180,78 ,Normal,Low,Med,2016-09-21,N\A,60,22,82,0.1,0.23,0.13,0.23,0.02,0,0.02,0,29-01-1986
Torres Nilo,1700,72,Tigres,LB,Mexico,LIGA Bancomer MX,2 ,2 ,Left ,180,76 ,Normal,High,Med,2016-09-21,N\A,"3,334","3,118",6452,0.01,0.02,0.04,0.03,0.04,0.05,0.01,0.01,16-01-1988
Ryazantsev,200,72,Zenit,RM,Russia,Russian League,3 ,4 ,Right ,176,70 ,Normal,Med,Med,2016-09-21,N\A,161,9,170,0.14,0,0.15,0,0.03,0,0,0,05-09-1986
Büyük,1600,72,Kasimpaşa SK,LM,Turkey,Süper Lig,3 ,2 ,Right ,167,61 ,Normal,Med,Med,2016-09-21,N\A,81,50,131,0.03,0.04,0.03,0.06,0,0,0,0,30-08-1987
Nsue,2000,72,Middlesbrough,RB,Equatorial Guinea,Premier League,3 ,3 ,Right ,178,75 ,Normal,Med,Med,2016-09-21,N\A,"24,968","13,828",38796,0.02,0.02,0.04,0.04,0.04,0.05,0.01,0.01,30-09-1989
Soto,700,72,Once Caldas,CM,Colombia,Liga Dimayor,3 ,2 ,Left ,179,75 ,Normal,Med,Med,2016-09-21,N\A,47,40,87,0.13,0.13,0.09,0.13,0,0,0,0,04-08-1980
Ramírez,5000,72,Cruz Azul,CM,Colombia,LIGA Bancomer MX,3 ,3 ,Right ,175,70 ,Normal,Low,Med,2016-09-21,N\A,801,505,1306,0.13,0.11,0.12,0.15,0.06,0.04,0,0,18-04-1981
Dabo,4400,72,SM Caen,LB,France,Ligue 1,2 ,3 ,Right ,176,65 ,Normal,Med,Med,2016-09-21,N\A,61,199,260,0.02,0,0,0.03,0,0.01,0,0,28-11-1986
Martins Pereira,850,72,EA Guingamp,RB,France,Ligue 1,4 ,2 ,Right ,182,78 ,Normal,Med,High,2016-09-21,N\A,832,310,1142,0.01,0,0.04,0.04,0.05,0.04,0.01,0.01,30-01-1986
Suttner,2500,72,FC Ingolstadt,LB,Austria,Bundesliga,3 ,3 ,Left ,179,73 ,Normal,Med,High,2016-09-21,N\A,823,299,1122,0.02,0.02,0.03,0.04,0.06,0.04,0.01,0.01,16-04-1987
Cascione,350,72,Cesena,CM,Italy,Calcio B,2 ,4 ,Right ,187,80 ,Normal,High,High,2016-09-21,N\A,365,225,590,0.12,0.14,0.17,0.16,0.04,0.07,0,0.01,22-09-1983
Daniels,3300,72,Bournemouth,LB,England,Premier League,2 ,3 ,Left ,178,75 ,Normal,Med,High,2016-09-21,N\A,"5,507","4,661",10168,0.02,0.03,0.05,0.04,0.04,0.04,0.01,0.01,07-09-1986
Adnane,650,72,Stade Brest,ST,France,Domino's Ligue 2,3 ,3 ,Right ,178,71 ,Normal,Med,High,2016-09-21,N\A,46,69,115,0.59,0.54,0.35,0.35,0.04,0.03,0,0.01,16-07-1985
Hugo Ventura,500,72,Belenenses,GK,Portugal,LIGA NOS,1 ,2 ,Right ,185,79 ,Normal,Med,Med,2016-09-21,N\A,163,84,247,0.01,0.01,0.02,0,0,0,0,0,14-01-1988
Skuse,450,72,Ipswich Town,CM,England,EFL Championship,2 ,4 ,Right ,185,72 ,Normal,High,Med,2016-09-21,N\A,675,657,1332,0.12,0.09,0.15,0.14,0.03,0.04,0,0,29-03-1986
Balzano,350,72,Cesena,RB,Italy,Calcio B,2 ,3 ,Right ,176,73 ,Normal,High,High,2016-09-21,N\A,834,187,1021,0.02,0.02,0.05,0.02,0.05,0.02,0.01,0.01,13-06-1986
Toquero,900,72,Deport. Alavés,ST,Spain,LaLiga Santander ,2 ,3 ,Right ,182,78 ,Normal,High,Med,2016-09-21,N\A,532,65,597,0.48,0.26,0.24,0.14,0.02,0.03,0,0,09-08-1984
Luso,200,72,Córdoba CF,CDM,Spain,Liga Adelante,2 ,3 ,Right ,183,75 ,Normal,Med,Med,2016-09-21,N\A,277,85,362,0.12,0.07,0.17,0.05,0.08,0.06,0.01,0.01,04-12-1984
Scocco,800,72,Newell's,ST,Argentina,Primera División,4 ,4 ,Right ,175,71 ,Normal,Med,Med,2016-09-21,N\A,785,347,1132,0.65,0.63,0.33,0.29,0.01,0.01,0,0,29-05-1985
Fritzler,350,72,Huracán,CDM,Argentina,Primera División,2 ,3 ,Right ,179,73 ,Normal,High,Med,2016-09-21,N\A,79,37,116,0.05,0.05,0.13,0.05,0.08,0.08,0,0,23-08-1986
van den Berg,1000,72,Reading,CM,Netherlands,EFL Championship,3 ,3 ,Left ,182,77 ,Normal,High,Med,2016-09-21,N\A,455,251,706,0.08,0.1,0.12,0.12,0.04,0.05,0,0,13-02-1986
De Mets,5600,72,KV Kortrijk,CDM,Belgium,Pro League,2 ,3 ,Right ,176,72 ,Normal,Med,Med,2016-09-21,N\A,66,16,82,0.06,0.06,0.18,0,0.05,0,0,0,02-04-1987
Toivio,1200,72,Molde FK,CB,Finland,Tippeligaen,2 ,3 ,Right ,186,79 ,Normal,High,Med,2016-09-21,N\A,270,94,364,0,0.01,0.02,0,0.11,0.13,0.02,0.01,10-03-1988
Carlos Martínez,700,72,Real Sociedad,RB,Spain,LaLiga Santander ,2 ,2 ,Right ,189,79 ,Normal,High,High,2016-09-21,N\A,"1,076",345,1421,0.02,0.02,0.04,0.05,0.05,0.02,0.01,0,09-04-1986
David Fernández,350,72,Real Oviedo,CB,Spain,Liga Adelante,2 ,3 ,Right ,186,81 ,Normal,Med,Med,2016-09-21,N\A,524,213,737,0.03,0.02,0.02,0.04,0.06,0.06,0.01,0.01,06-04-1985
Goreux,1800,72,Standard Liège,RB,Haiti,Pro League,3 ,4 ,Right ,175,74 ,Normal,Med,High,2016-09-21,N\A,275,38,313,0.03,0,0.02,0.05,0.07,0.05,0,0,31-12-1987
Kanstrup,600,72,SønderjyskE,CB,Denmark,Alka Superliga,2 ,3 ,Right ,188,83 ,Normal,Med,High,2016-09-21,N\A,142,132,274,0.02,0,0.02,0,0.07,0.05,0.01,0,21-02-1989
Cahais,600,72,Veracruz,CB,Argentina,LIGA Bancomer MX,2 ,3 ,Left ,185,80 ,Normal,High,Low,2016-09-21,N\A,164,96,260,0.02,0.03,0.03,0.02,0.05,0.07,0.01,0,24-12-1987
Kaya,5300,72,Zulte-Waregem,LM,Belgium,Pro League,3 ,3 ,Right ,167,69 ,Normal,Low,Med,2016-09-21,N\A,253,49,302,0.13,0.1,0.18,0.06,0.01,0.04,0,0,20-04-1986
Ardemagni,400,72,Avellino,ST,Italy,Calcio B,3 ,3 ,Right ,185,82 ,Normal,Med,Med,2016-09-21,N\A,180,89,269,0.44,0.74,0.23,0.36,0,0.05,0.01,0,26-03-1987
Jodlowiec,350,72,Legia Warszawa,CDM,Poland,Ekstraklasa,2 ,3 ,Right ,189,91 ,Normal,Med,Med,2016-09-21,N\A,"1,992",954,2946,0.1,0.09,0.14,0.12,0.05,0.07,0.01,0.01,08-09-1985
Obinna,1700,72,Darmstadt,ST,Nigeria,Bundesliga,3 ,4 ,Left ,180,81 ,Normal,Med,Med,2016-09-21,N\A,"29,481","13,912",43393,0.53,0.5,0.29,0.29,0.01,0.01,0,0,25-03-1987
Malezas,650,72,PAOK,CB,Greece,Hellas Liga,2 ,3 ,Right ,192,76 ,Normal,High,Low,2016-09-21,N\A,332,124,456,0.01,0,0.01,0,0.11,0.1,0.02,0.01,11-03-1985
Tomlin,550,72,Bristol City,CAM,England,EFL Championship,3 ,3 ,Right ,180,74 ,Normal,Med,High,2016-09-21,N\A,"1,019","1,021",2040,0.24,0.26,0.25,0.28,0.03,0.03,0,0,12-01-1989
De Ceglie,350,72,Juventus,LB,Italy,Calcio A,2 ,2 ,Left ,184,75 ,Normal,Med,High,2016-09-21,N\A,559,"1,573",2132,0.02,0.01,0.02,0.03,0.03,0.03,0.01,0.01,17-09-1986
Fernández,400,72,Colo-Colo,CAM,Argentina,Camp. Scotiabank,3 ,3 ,Right ,170,66 ,Normal,Med,Med,2016-09-21,N\A,223,172,395,0.23,0.11,0.24,0.12,0.02,0.04,0.01,0.01,03-12-1984
Barnes,3400,72,Whitecaps FC,ST,Jamaica,MLS,4 ,4 ,Right ,188,86 ,Normal,Low,High,2016-09-21,N\A,"1,465",772,2237,0.45,0.49,0.27,0.3,0.02,0.02,0,0,05-08-1988
Leitgeb,350,72,RB Salzburg,CM,Austria,O. Bundesliga,3 ,4 ,Right ,172,69 ,Normal,Med,Med,2016-09-21,N\A,561,292,853,0.11,0.1,0.18,0.1,0.04,0.01,0,0,14-04-1985
Aluko,750,72,Fulham,CF,Nigeria,EFL Championship,4 ,4 ,Left ,173,75 ,Normal,Med,Med,2016-09-21,N\A,"4,796","4,057",8853,0.41,0.4,0.31,0.31,0.01,0.02,0,0,19-02-1989
Gunter,300,72,Reading,RB,Wales,EFL Championship,2 ,4 ,Right ,180,71 ,Normal,Med,High,2016-09-21,N\A,220,117,337,0.01,0.01,0.05,0.06,0.07,0.04,0.02,0.03,21-07-1989
Ovono Ebang,350,72,KV Oostende,GK,Gabon,Pro League,1 ,3 ,Right ,186,86 ,Normal,Med,Med,2016-09-21,N\A,435,245,680,0.01,0,0,0,0,0,0,0,23-01-1983
McDonald,450,72,Fulham,CM,Scotland,EFL Championship,2 ,4 ,Right ,188,82 ,Normal,Med,Med,2016-09-21,N\A,42,52,94,0.1,0.06,0.26,0.14,0.02,0.04,0,0,04-11-1988
Siani,1000,72,KV Oostende,CM,Cameroon,Pro League,2 ,3 ,Right ,175,76 ,Normal,Med,Med,2016-09-21,N\A,854,259,1113,0.11,0.14,0.13,0.16,0.03,0.04,0,0.01,21-12-1986
Ujkani,400,72,Pisa,GK,Kosovo,Calcio B,1 ,2 ,Right ,186,78 ,Normal,Med,Med,2016-09-21,N\A,168,73,241,0.02,0,0,0,0.01,0,0,0,05-07-1988
Ljubijankic,2200,72,Urawa Reds,ST,Slovenia,Meiji Yasuda J1,3 ,4 ,Right ,186,80 ,Normal,Med,High,2016-09-21,N\A,124,41,165,0.71,0.51,0.47,0.39,0.02,0.02,0,0,15-12-1983
Bjärsmyr,350,72,IFK Göteborg,CB,Sweden,Allsvenskan,2 ,2 ,Right ,186,82 ,Normal,Med,Med,2016-09-21,N\A,187,99,286,0.02,0.03,0.03,0.03,0.14,0.08,0.02,0.01,03-01-1986
Mariga,700,72,Latina,CDM,Kenya,Calcio B,2 ,3 ,Right ,188,86 ,Normal,High,Med,2016-09-21,N\A,235,81,316,0.08,0.15,0.06,0.06,0.05,0.01,0,0,04-04-1987
Candelo,200,72,Deportivo Cali,CAM,Colombia,Liga Dimayor,3 ,4 ,Left ,170,65 ,Normal,Low,High,2016-09-21,N\A,42,20,62,0.19,0.15,0.17,0.1,0,0,0,0,20-02-1977
Droguett,200,72,CD Antofagasta,CAM,Chile,Camp. Scotiabank,3 ,2 ,Left ,170,68 ,Normal,Med,Med,2016-09-21,N\A,55,34,89,0.13,0.03,0.38,0.06,0.02,0.03,0,0,01-09-1982
Ilsinho,750,72,Philadelphia,RM,Brazil,MLS,5 ,3 ,Right ,178,85 ,Normal,High,High,2016-09-21,N\A,"4,009","1,918",5927,0.13,0.14,0.13,0.13,0.02,0.02,0,0,12-10-1985
Rodríguez,400,72,Monarcas,GK,Mexico,LIGA Bancomer MX,1 ,3 ,Right ,183,77 ,Normal,Med,Med,2016-09-21,N\A,361,69,430,0,0,0,0,0,0,0,0,03-04-1989
Capelli,350,72,Cesena,CB,Italy,Calcio B,2 ,3 ,Right ,184,82 ,Normal,Med,Low,2016-09-21,N\A,272,228,500,0.02,0.02,0.01,0.02,0.07,0.07,0.02,0.01,20-06-1986
Biseswar,200,72,PAOK,LM,Netherlands,Hellas Liga,4 ,3 ,Right ,173,71 ,Normal,Med,Med,2016-09-21,N\A,143,202,345,0.12,0.11,0.14,0.17,0.04,0,0.01,0,08-03-1988
Kum,1000,72,Roda JC,CB,Germany,Eredivisie,2 ,4 ,Right ,182,70 ,Normal,Med,Med,2016-09-21,N\A,550,180,730,0.02,0.03,0.03,0.01,0.07,0.04,0.01,0.01,13-09-1985
Arfield,2200,72,Burnley,LM,Canada,Premier League,3 ,3 ,Right ,178,70 ,Normal,High,High,2016-09-21,N\A,682,501,1183,0.11,0.07,0.16,0.12,0.03,0.02,0,0,01-11-1988
Brama,1000,72,PEC Zwolle,CDM,Netherlands,Eredivisie,2 ,3 ,Right ,176,71 ,Normal,Med,Med,2016-09-21,N\A,110,20,130,0.09,0.2,0.06,0.15,0.02,0.05,0,0,21-08-1986
Cioni,5900,72,SC Bastia,RB,France,Ligue 1,2 ,3 ,Right ,165,65 ,Normal,Med,Med,2016-09-21,N\A,190,75,265,0.01,0.03,0.05,0.05,0.03,0.01,0.01,0,14-06-1984
Pilkington,650,72,Cardiff City,ST,Republic of Ireland,EFL Championship,3 ,4 ,Right ,181,81 ,Normal,Low,High,2016-09-21,N\A,442,207,649,0.43,0.59,0.28,0.33,0.01,0.02,0,0,06-06-1988
Samudio,2500,72,América,LB,Paraguay,LIGA Bancomer MX,3 ,2 ,Left ,175,76 ,Normal,High,High,2016-09-21,N\A,"2,957","2,335",5292,0.02,0.02,0.03,0.03,0.04,0.04,0.01,0.01,24-08-1986
Edu,1100,72,Philadelphia,CDM,United States,MLS,2 ,3 ,Right ,185,81 ,Normal,Med,Med,2016-09-21,N\A,"6,602","4,007",10609,0.08,0.09,0.12,0.12,0.04,0.04,0,0,18-04-1986
Beckford,350,72,Preston,ST,Jamaica,EFL Championship,3 ,4 ,Right ,188,83 ,Normal,Low,Med,2016-09-21,N\A,147,163,310,0.46,0.48,0.25,0.26,0,0.03,0,0,09-12-1983
Edgar,1700,72,Adanaspor,ST,Brazil,Süper Lig,3 ,3 ,Right ,191,79 ,Normal,Med,Med,2016-09-21,N\A,47,22,69,0.72,0.36,0.32,0.36,0.02,0.05,0,0,03-01-1987
Lulinha,350,72,Pohang Steelers,ST,Brazil,K LEAGUE Classic,4 ,3 ,Right ,170,68 ,Normal,Low,High,2016-09-21,N\A,"2,821","1,758",4579,0.53,0.52,0.33,0.31,0.01,0.01,0,0,10-04-1990
Gülselam,600,72,Karabükspor,CDM,Turkey,Süper Lig,2 ,3 ,Right ,192,88 ,Normal,High,Med,2016-09-21,N\A,102,34,136,0.06,0.06,0.05,0,0.03,0.09,0,0,25-12-1987
McGoldrick,500,72,Ipswich Town,ST,Republic of Ireland,EFL Championship,4 ,4 ,Right ,183,74 ,Normal,Med,Med,2016-09-21,N\A,620,454,1074,0.54,0.57,0.27,0.36,0.02,0.03,0,0,29-11-1987
Anderson Luís,1600,72,FC Arouca,RB,Brazil,LIGA NOS,2 ,2 ,Right ,175,69 ,Normal,Med,High,2016-09-21,N\A,334,191,525,0.01,0.01,0.02,0.03,0.04,0.07,0,0.02,31-07-1988
Léo Silva,2700,72,Albirex Niigata,CDM,Brazil,Meiji Yasuda J1,2 ,3 ,Right ,181,76 ,Normal,Med,Med,2016-09-21,N\A,165,81,246,0.06,0.05,0.12,0.05,0.06,0.03,0.02,0,24-12-1985
Bengtsson,600,72,Malmö FF,CB,Sweden,Allsvenskan,2 ,3 ,Right ,186,80 ,Normal,Med,Med,2016-09-21,N\A,373,113,486,0,0.04,0.01,0.03,0.07,0.09,0.01,0,26-06-1986
Cissokho,1700,72,Aston Villa,LB,France,EFL Championship,2 ,2 ,Left ,181,75 ,Normal,Med,High,2016-09-21,N\A,"2,481","1,670",4151,0.02,0.01,0.03,0.03,0.05,0.05,0.01,0.01,15-09-1987
Bellugou,4200,72,FC Lorient,CDM,France,Ligue 1,2 ,3 ,Right ,186,75 ,Normal,Med,Med,2016-09-21,N\A,113,60,173,0.06,0.1,0.16,0.2,0.07,0.05,0,0,25-04-1987
Rincón,850,72,ES Troyes,CB,Brazil,Domino's Ligue 2,2 ,3 ,Right ,188,80 ,Normal,Med,Med,2016-09-21,N\A,329,165,494,0.01,0.01,0.02,0.02,0.07,0.04,0.02,0.01,31-05-1987
Matavž,200,72,1. FC Nuremberg,ST,Slovenia,Bundesliga 2,2 ,4 ,Right ,188,81 ,Normal,Low,Med,2016-09-21,N\A,16,39,55,0.63,0.39,0.69,0.13,0,0,0,0,13-01-1989
Kudryashov,1200,72,FC Rostov,LB,Russia,Russian League,3 ,2 ,Left ,181,77 ,Normal,Med,Med,2016-09-21,N\A,19,1,20,0.05,0,0.05,0,0.16,0,0.05,0,05-04-1987
Vassiljev,400,72,Jagiellonia,CAM,Estonia,Ekstraklasa,2 ,4 ,Right ,175,76 ,Normal,Med,High,2016-09-21,N\A,154,195,349,0.23,0.27,0.19,0.26,0,0.02,0,0,16-08-1984
Stephens,350,72,Brighton,CM,England,EFL Championship,2 ,3 ,Right ,185,71 ,Normal,Med,Med,2016-09-21,N\A,116,220,336,0.15,0.19,0.2,0.16,0.04,0.04,0.01,0.01,12-06-1989
Stockdale,500,72,Brighton,GK,England,EFL Championship,1 ,3 ,Right ,191,84 ,Normal,Med,Med,2016-09-21,N\A,929,"1,337",2266,0,0,0,0,0,0,0,0,20-11-1985
Vera,300,72,Independiente,ST,Uruguay,Primera División,2 ,3 ,Right ,183,75 ,Normal,Med,Med,2016-09-21,N\A,94,40,134,0.51,0,0.31,0.15,0.05,0,0,0,05-01-1985
Morávek,500,72,FC Augsburg,CM,Czech Republic,Bundesliga,3 ,3 ,Right ,180,75 ,Normal,Med,Med,2016-09-21,N\A,989,533,1522,0.11,0.08,0.17,0.15,0.03,0.04,0,0,01-11-1989
Aguiar,9000,72,SC Braga,CM,Uruguay,LIGA NOS,3 ,4 ,Right ,182,80 ,Normal,Med,Med,2016-09-21,N\A,101,4,105,0.13,0,0.09,0,0.04,0,0.01,0.25,17-11-1985
González,600,72,Indep. Medellín,GK,Colombia,Liga Dimayor,1 ,2 ,Right ,194,84 ,Normal,Med,Med,2016-09-21,N\A,348,136,484,0,0,0.01,0.01,0,0,0,0,20-07-1982
Henry,0,72,Bolton,RM,England,Football League,3 ,3 ,Right ,182,77 ,Normal,High,High,2016-09-21,N\A,262,377,639,0.12,0.13,0.16,0.15,0.04,0.03,0,0,10-06-1989
Kayke,1700,72,Yokohama F･M,ST,Brazil,Meiji Yasuda J1,3 ,3 ,Right ,182,78 ,Normal,Low,High,2016-09-21,N\A,"1,709","1,250",2959,0.44,0.47,0.27,0.27,0.01,0.02,0,0,01-04-1988
Bannan,750,72,Sheffield Wed,CM,Scotland,EFL Championship,3 ,2 ,Left ,169,61 ,Normal,Med,Med,2016-09-21,N\A,569,724,1293,0.11,0.13,0.15,0.19,0.03,0.03,0,0,01-12-1989
Mölders,200,72,1860 Munich,ST,Germany,Bundesliga 2,2 ,3 ,Left ,187,82 ,Normal,High,Med,2016-09-21,N\A,66,46,112,0.96,0.65,0.56,0.35,0.03,0.02,0,0.02,20-03-1985
Vagner,5400,72,Royal Mouscron,GK,Brazil,Pro League,1 ,2 ,Right ,185,79 ,Normal,Med,Med,2016-09-21,N\A,58,27,85,0,0,0,0,0,0,0,0,06-06-1986
Bennett,400,72,Norwich City,CB,England,EFL Championship,2 ,2 ,Right ,188,78 ,Normal,Med,Low,2016-09-21,N\A,528,511,1039,0.02,0.02,0.02,0.01,0.08,0.09,0.01,0.01,06-03-1990
Angulo,650,72,Jaguares de Chiapas,LB,Colombia,LIGA Bancomer MX,2 ,3 ,Left ,172,72 ,Normal,Med,Med,2016-09-21,N\A,241,"1,577",1818,0,0.01,0.01,0.04,0.06,0.05,0,0.01,02-11-1989
Hansen,900,72,FC Ingolstadt,GK,Denmark,Bundesliga,1 ,3 ,Right ,188,87 ,Normal,Med,Med,2016-09-21,N\A,51,10,61,0,0,0,0,0,0,0,0,15-06-1990
Castro,1400,72,Kasimpaşa SK,CDM,Portugal,Süper Lig,3 ,2 ,Right ,181,75 ,Normal,Med,High,2016-09-21,N\A,951,389,1340,0.1,0.1,0.12,0.13,0.02,0.04,0,0.01,02-04-1988
Vibe,450,72,Brentford,ST,Denmark,EFL Championship,3 ,3 ,Right ,181,73 ,Normal,High,High,2016-09-21,N\A,875,760,1635,0.61,0.56,0.3,0.3,0.03,0.02,0,0,22-02-1987
Cétout,7200,72,AS Nancy,RB,France,Ligue 1,2 ,3 ,Right ,183,74 ,Normal,Med,Med,2016-09-21,N\A,195,199,394,0.02,0.02,0.03,0.05,0.03,0.07,0.01,0.03,02-01-1988
Bogdán,200,72,Wigan Athletic,GK,Hungary,EFL Championship,1 ,3 ,Right ,194,90 ,Normal,Med,Med,2016-09-21,N\A,209,176,385,0.01,0,0.01,0,0,0.01,0,0,27-09-1987
Kupisz,500,72,Novara,RM,Poland,Calcio B,3 ,3 ,Right ,180,71 ,Normal,Med,High,2016-09-21,N\A,122,202,324,0.11,0.11,0.26,0.16,0.03,0.02,0,0,02-01-1990
Villafaña,950,72,Santos Laguna,LB,United States,LIGA Bancomer MX,2 ,3 ,Left ,175,68 ,Normal,Med,High,2016-09-21,N\A,101,404,505,0.01,0.01,0.08,0.03,0.02,0.05,0,0,16-09-1989
Gosling,3800,72,Bournemouth,CM,England,Premier League,3 ,3 ,Right ,183,79 ,Normal,Med,Med,2016-09-21,N\A,"3,869","3,095",6964,0.13,0.11,0.18,0.15,0.03,0.04,0,0,01-02-1990
Herrera,2000,72,U.N.A.M.,ST,Mexico,LIGA Bancomer MX,2 ,3 ,Right ,187,86 ,Normal,Low,Med,2016-09-21,N\A,84,78,162,0.42,0.45,0.1,0.26,0.05,0.01,0.01,0,25-07-1988
Petric,1700,72,Angers SCO,GK,Serbia,Ligue 1,1 ,3 ,Right ,186,80 ,Normal,Med,Med,2016-09-21,N\A,162,139,301,0.01,0.01,0.01,0,0,0,0,0,24-05-1988
Mano,600,72,Estoril-Praia,LB,Portugal,LIGA NOS,2 ,4 ,Right ,170,67 ,Normal,Med,High,2016-09-21,N\A,265,131,396,0.03,0.02,0.02,0.03,0.02,0.01,0,0,09-04-1987
Russell,450,72,Derby County,LM,Scotland,EFL Championship,3 ,3 ,Left ,178,78 ,Normal,High,Med,2016-09-21,N\A,62,132,194,0.34,0.17,0.23,0.1,0,0.08,0,0.02,08-04-1990
Kike Sola,500,72,Getafe CF,ST,Spain,Liga Adelante,3 ,3 ,Right ,184,88 ,Normal,Med,Med,2016-09-21,N\A,96,58,154,0.59,0.29,0.47,0.24,0.01,0,0,0,25-02-1986
Yoel,700,72,SD Eibar,GK,Spain,LaLiga Santander ,1 ,3 ,Right ,185,84 ,Normal,Med,Med,2016-09-21,N\A,"1,068",320,1388,0,0.02,0,0.02,0,0,0,0,28-08-1988
Vasco Fernandes,8100,72,Vitória FC,CB,Portugal,LIGA NOS,2 ,3 ,Right ,180,72 ,Normal,Med,Med,2016-09-21,N\A,"1,331",547,1878,0.01,0.01,0.01,0.01,0.06,0.05,0.02,0.01,12-11-1986
King,1100,72,Bournemouth,ST,Norway,Premier League,3 ,2 ,Right ,180,74 ,Normal,Med,Med,2016-09-21,N\A,"30,745","22,002",52747,0.54,0.52,0.3,0.3,0.02,0.02,0,0,15-01-1992
Mutch,7300,72,Crystal Palace,CM,England,Premier League,2 ,4 ,Right ,188,81 ,Normal,Med,Med,2016-09-21,N\A,"3,885","2,558",6443,0.15,0.14,0.17,0.15,0.04,0.04,0,0.01,02-12-1991
Köteles,400,72,Waasl.-Beveren,GK,Hungary,Pro League,1 ,2 ,Right ,185,84 ,Normal,Med,Med,2016-09-21,N\A,5,26,31,0,0,0,0,0,0,0,0,01-09-1984
Ghazaryan,1400,72,CS Marítimo,CM,Armenia,LIGA NOS,3 ,4 ,Right ,179,73 ,Normal,Med,High,2016-09-21,N\A,599,160,759,0.14,0.1,0.14,0.13,0.03,0.06,0,0,05-04-1988
Mchedlidze,700,72,Empoli,ST,Georgia,Calcio A,3 ,3 ,Left ,190,85 ,Normal,Med,Med,2016-09-21,N\A,313,120,433,0.3,0.36,0.25,0.21,0.02,0.01,0,0,24-03-1990
Smith,500,72,Ipswich Town,CB,New Zealand,EFL Championship,2 ,2 ,Left ,187,82 ,Normal,High,Med,2016-09-21,N\A,"1,259","1,295",2554,0.02,0.02,0.01,0.01,0.06,0.08,0.01,0.02,31-03-1990
van der Heijden,700,72,Feyenoord,CB,Netherlands,Eredivisie,2 ,3 ,Left ,186,71 ,Normal,Med,Med,2016-09-21,N\A,"1,052",143,1195,0.03,0.01,0.02,0.01,0.15,0.07,0.02,0,03-03-1988
Stuani,4000,72,Middlesbrough,RM,Uruguay,Premier League,3 ,3 ,Right ,184,72 ,Normal,Low,Med,2016-09-21,N\A,"2,181","2,005",4186,0.11,0.1,0.11,0.1,0.02,0.02,0,0,12-10-1986
King,1600,72,Leicester City,CM,Wales,Premier League,2 ,3 ,Right ,183,74 ,Normal,Med,High,2016-09-21,N\A,"7,301","4,363",11664,0.13,0.12,0.17,0.16,0.03,0.04,0,0,29-10-1988
Peric,350,72,Audax Italiano,GK,Chile,Camp. Scotiabank,1 ,2 ,Right ,183,81 ,Normal,Med,Med,2016-09-21,N\A,200,32,232,0,0,0,0,0.01,0,0,0,19-10-1978
Kádár,2200,72,Lech Poznań,LB,Hungary,Ekstraklasa,2 ,2 ,Left ,188,79 ,Normal,Med,Med,2016-09-21,N\A,"1,043",819,1862,0.01,0.02,0.04,0.04,0.05,0.06,0.01,0.01,14-03-1990
Rabiu,600,72,Anzhi Makhach.,CDM,Ghana,Russian League,2 ,3 ,Right ,187,74 ,Normal,High,Med,2016-09-21,N\A,"1,121",342,1463,0.07,0.07,0.11,0.08,0.04,0.06,0,0.01,31-12-1989
